phase distance depth traveltime ray-parameter geometrical_spreading T*(attenuation
SV  64.0 210.0  1118.18  12.277    6.828e-05  3.75
SV  64.0 220.0  1109.62  12.277    6.916e-05  3.61
SV  64.0 230.0  1109.62  12.277    6.916e-05  3.61
SV  64.0 240.0  1109.62  12.277    6.916e-05  3.61
SV  64.0 250.0  1109.62  12.277    6.916e-05  3.61
SV  64.0 260.0  1109.62  12.277    6.916e-05  3.61
SV  64.0 270.0  1100.28  12.277    7.164e-05  3.52
SV  64.0 280.0  1100.28  12.277    7.164e-05  3.52
SV  64.0 290.0  1100.28  12.277    7.164e-05  3.52
SV  64.0 300.0  1100.28  12.277    7.164e-05  3.52
SV  64.0 310.0  1100.28  12.277    7.164e-05  3.52
SV  64.0 320.0  1091.22  12.277    7.996e-05  3.44
SV  64.0 330.0  1091.22  12.277    7.996e-05  3.44
SV  64.0 340.0  1091.22  12.277    7.996e-05  3.44
SV  64.0 350.0  1091.22  12.277    7.996e-05  3.44
SV  64.0 360.0  1091.22  12.277    7.996e-05  3.44
SV  64.0 370.0  1082.42  12.105    8.182e-05  3.36
SV  64.0 380.0  1082.42  12.105    8.182e-05  3.36
SV  64.0 390.0  1082.42  12.105    8.182e-05  3.36
SV  64.0 400.0  1082.42  12.105    8.182e-05  3.36
SV  64.0 410.0  1082.42  12.105    8.182e-05  3.36
SV  64.0 420.0  1073.83  12.105    8.325e-05  3.28
SV  64.0 430.0  1073.83  12.105    8.325e-05  3.28
SV  64.0 440.0  1073.83  12.105    8.325e-05  3.28
SV  64.0 450.0  1073.83  12.105    8.325e-05  3.28
SV  64.0 460.0  1073.83  12.105    8.325e-05  3.28
SV  64.0 470.0  1066.03  12.105    8.682e-05  3.21
SV  64.0 480.0  1066.03  12.105    8.682e-05  3.21
SV  64.0 490.0  1066.03  12.105    8.682e-05  3.21
SV  64.0 500.0  1066.03  12.105    8.682e-05  3.21
SV  64.0 510.0  1066.03  12.105    8.682e-05  3.21
SV  64.0 520.0  1058.53  12.105    9.058e-05  3.15
SV  64.0 530.0  1058.53  12.105    9.058e-05  3.15
SV  64.0 540.0  1058.53  12.105    9.058e-05  3.15
SV  64.0 550.0  1058.53  12.105    9.058e-05  3.15
SV  64.0 560.0  1058.53  12.105    9.058e-05  3.15
SV  64.0 570.0  1051.30  12.105    0.0001018  3.09
SV  64.0 580.0  1051.30  12.105    0.0001018  3.09
SV  64.0 590.0  1051.30  12.105    0.0001018  3.09
SV  64.0 600.0  1051.30  12.105    0.0001018  3.09
SV  64.0 610.0  1051.30  12.105    0.0001018  3.09
SV  64.0 620.0  1044.30  11.935    9.663e-05  3.03
SV  64.0 630.0  1044.30  11.935    9.663e-05  3.03
SV  64.0 640.0  1044.30  11.935    9.663e-05  3.03
SV  64.0 650.0  1044.30  11.935    9.663e-05  3.03
SV  64.0 660.0  1044.30  11.935    9.663e-05  3.03
SV  64.0 670.0  1037.56  11.935    0.0001124  2.97
SV  64.0 680.0  1037.56  11.935    0.0001124  2.97
SV  64.0 690.0  1037.56  11.935    0.0001124  2.97
SV  64.0 700.0  1037.56  11.935    0.0001124  2.97
SV  64.0 710.0  1037.56  11.935    0.0001124  2.97
SV  64.0 720.0  1031.83  11.935    0.0001279  2.97
SV  64.0 730.0  1031.83  11.935    0.0001279  2.97
SV  64.0 740.0  1031.83  11.935    0.0001279  2.97
SV  64.0 750.0  1031.83  11.935    0.0001279  2.97
SV  64.0 760.0  1031.83  11.935    0.0001279  2.97
SV  64.0 770.0  1026.37  11.767    0.0001219  2.96
SV  64.0 780.0  1026.37  11.767    0.0001219  2.96
SV  64.0 790.0  1026.37  11.767    0.0001219  2.96
SV  64.0 800.0  1026.37  11.767    0.0001219  2.96
SV  65.0   0.0  1164.29  12.277    4.748e-05  4.04
SV  65.0  10.0  1164.29  12.277    4.748e-05  4.04
SV  65.0  20.0  1164.29  12.277    4.748e-05  4.04
SV  65.0  30.0  1158.95  12.277    5.413e-05  4.00
SV  65.0  40.0  1155.43  12.277     6.58e-05  3.99
SV  65.0  50.0  1155.43  12.277     6.58e-05  3.99
SV  65.0  60.0  1155.43  12.277     6.58e-05  3.99
SV  65.0  70.0  1155.43  12.277     6.58e-05  3.99
SV  65.0  80.0  1147.22  12.277    6.651e-05  3.96
SV  65.0  90.0  1147.22  12.277    6.651e-05  3.96
SV  65.0 100.0  1147.22  12.277    6.651e-05  3.96
SV  65.0 110.0  1147.22  12.277    6.651e-05  3.96
SV  65.0 120.0  1147.22  12.277    6.651e-05  3.96
SV  65.0 130.0  1139.06  12.277    7.241e-05  3.92
SV  65.0 140.0  1139.06  12.277    7.241e-05  3.92
SV  65.0 150.0  1139.06  12.277    7.241e-05  3.92
SV  65.0 160.0  1139.06  12.277    7.241e-05  3.92
SV  65.0 170.0  1130.45  12.277    7.322e-05  3.78
SV  65.0 180.0  1130.45  12.277    7.322e-05  3.78
SV  65.0 190.0  1130.45  12.277    7.322e-05  3.78
SV  65.0 200.0  1130.45  12.277    7.322e-05  3.78
SV  65.0 210.0  1130.45  12.277    7.322e-05  3.78
SV  65.0 220.0  1121.87  12.105    7.329e-05  3.63
SV  65.0 230.0  1121.87  12.105    7.329e-05  3.63
SV  65.0 240.0  1121.87  12.105    7.329e-05  3.63
SV  65.0 250.0  1121.87  12.105    7.329e-05  3.63
SV  65.0 260.0  1121.87  12.105    7.329e-05  3.63
SV  65.0 270.0  1112.48  12.105    7.006e-05  3.55
SV  65.0 280.0  1112.48  12.105    7.006e-05  3.55
SV  65.0 290.0  1112.48  12.105    7.006e-05  3.55
SV  65.0 300.0  1112.48  12.105    7.006e-05  3.55
SV  65.0 310.0  1112.48  12.105    7.006e-05  3.55
SV  65.0 320.0  1103.37  12.105    7.258e-05  3.46
SV  65.0 330.0  1103.37  12.105    7.258e-05  3.46
SV  65.0 340.0  1103.37  12.105    7.258e-05  3.46
SV  65.0 350.0  1103.37  12.105    7.258e-05  3.46
SV  65.0 360.0  1103.37  12.105    7.258e-05  3.46
SV  65.0 370.0  1094.52  12.105    7.521e-05  3.38
SV  65.0 380.0  1094.52  12.105    7.521e-05  3.38
SV  65.0 390.0  1094.52  12.105    7.521e-05  3.38
SV  65.0 400.0  1094.52  12.105    7.521e-05  3.38
SV  65.0 410.0  1094.52  12.105    7.521e-05  3.38
SV  65.0 420.0  1085.93  12.105    8.929e-05  3.31
SV  65.0 430.0  1085.93  12.105    8.929e-05  3.31
SV  65.0 440.0  1085.93  12.105    8.929e-05  3.31
SV  65.0 450.0  1085.93  12.105    8.929e-05  3.31
SV  65.0 460.0  1085.93  12.105    8.929e-05  3.31
SV  65.0 470.0  1078.11  11.935    9.178e-05  3.24
SV  65.0 480.0  1078.11  11.935    9.178e-05  3.24
SV  65.0 490.0  1078.11  11.935    9.178e-05  3.24
SV  65.0 500.0  1078.11  11.935    9.178e-05  3.24
SV  65.0 510.0  1078.11  11.935    9.178e-05  3.24
SV  65.0 520.0  1070.54  11.935    8.834e-05  3.18
SV  65.0 530.0  1070.54  11.935    8.834e-05  3.18
SV  65.0 540.0  1070.54  11.935    8.834e-05  3.18
SV  65.0 550.0  1070.54  11.935    8.834e-05  3.18
SV  65.0 560.0  1070.54  11.935    8.834e-05  3.18
SV  65.0 570.0  1063.24  11.935    9.217e-05  3.12
SV  65.0 580.0  1063.24  11.935    9.217e-05  3.12
SV  65.0 590.0  1063.24  11.935    9.217e-05  3.12
SV  65.0 600.0  1063.24  11.935    9.217e-05  3.12
SV  65.0 610.0  1063.24  11.935    9.217e-05  3.12
SV  65.0 620.0  1056.23  11.935    0.0001037  3.06
SV  65.0 630.0  1056.23  11.935    0.0001037  3.06
SV  65.0 640.0  1056.23  11.935    0.0001037  3.06
SV  65.0 650.0  1056.23  11.935    0.0001037  3.06
SV  65.0 660.0  1056.23  11.935    0.0001037  3.06
SV  65.0 670.0  1049.45  11.767    0.0001092  3.00
SV  65.0 680.0  1049.45  11.767    0.0001092  3.00
SV  65.0 690.0  1049.45  11.767    0.0001092  3.00
SV  65.0 700.0  1049.45  11.767    0.0001092  3.00
SV  65.0 710.0  1049.45  11.767    0.0001092  3.00
SV  65.0 720.0  1043.64  11.767    0.0001152  3.00
SV  65.0 730.0  1043.64  11.767    0.0001152  3.00
SV  65.0 740.0  1043.64  11.767    0.0001152  3.00
SV  65.0 750.0  1043.64  11.767    0.0001152  3.00
SV  65.0 760.0  1043.64  11.767    0.0001152  3.00
SV  65.0 770.0  1038.14  11.767    0.0001308  2.99
SV  65.0 780.0  1038.14  11.767    0.0001308  2.99
SV  65.0 790.0  1038.14  11.767    0.0001308  2.99
SV  65.0 800.0  1038.14  11.767    0.0001308  2.99
SV  66.0   0.0  1176.55  12.105    5.045e-05  4.06
SV  66.0  10.0  1176.55  12.105    5.045e-05  4.06
SV  66.0  20.0  1176.55  12.105    5.045e-05  4.06
SV  66.0  30.0  1171.20  12.105    5.748e-05  4.02
SV  66.0  40.0  1167.67  12.105    6.976e-05  4.01
SV  66.0  50.0  1167.67  12.105    6.976e-05  4.01
SV  66.0  60.0  1167.67  12.105    6.976e-05  4.01
SV  66.0  70.0  1167.67  12.105    6.976e-05  4.01
SV  66.0  80.0  1159.42  12.105    6.509e-05  3.99
SV  66.0  90.0  1159.42  12.105    6.509e-05  3.99
SV  66.0 100.0  1159.42  12.105    6.509e-05  3.99
SV  66.0 110.0  1159.42  12.105    6.509e-05  3.99
SV  66.0 120.0  1159.42  12.105    6.509e-05  3.99
SV  66.0 130.0  1151.22  12.105     6.58e-05  3.95
SV  66.0 140.0  1151.22  12.105     6.58e-05  3.95
SV  66.0 150.0  1151.22  12.105     6.58e-05  3.95
SV  66.0 160.0  1151.22  12.105     6.58e-05  3.95
SV  66.0 170.0  1142.57  12.105    6.653e-05  3.80
SV  66.0 180.0  1142.57  12.105    6.653e-05  3.80
SV  66.0 190.0  1142.57  12.105    6.653e-05  3.80
SV  66.0 200.0  1142.57  12.105    6.653e-05  3.80
SV  66.0 210.0  1142.57  12.105    6.653e-05  3.80
SV  66.0 220.0  1133.97  12.105    7.256e-05  3.66
SV  66.0 230.0  1133.97  12.105    7.256e-05  3.66
SV  66.0 240.0  1133.97  12.105    7.256e-05  3.66
SV  66.0 250.0  1133.97  12.105    7.256e-05  3.66
SV  66.0 260.0  1133.97  12.105    7.256e-05  3.66
SV  66.0 270.0  1124.59  12.105    7.515e-05  3.57
SV  66.0 280.0  1124.59  12.105    7.515e-05  3.57
SV  66.0 290.0  1124.59  12.105    7.515e-05  3.57
SV  66.0 300.0  1124.59  12.105    7.515e-05  3.57
SV  66.0 310.0  1124.59  12.105    7.515e-05  3.57
SV  66.0 320.0  1115.44  11.935     7.69e-05  3.49
SV  66.0 330.0  1115.44  11.935     7.69e-05  3.49
SV  66.0 340.0  1115.44  11.935     7.69e-05  3.49
SV  66.0 350.0  1115.44  11.935     7.69e-05  3.49
SV  66.0 360.0  1115.44  11.935     7.69e-05  3.49
SV  66.0 370.0  1106.54  11.935    7.353e-05  3.41
SV  66.0 380.0  1106.54  11.935    7.353e-05  3.41
SV  66.0 390.0  1106.54  11.935    7.353e-05  3.41
SV  66.0 400.0  1106.54  11.935    7.353e-05  3.41
SV  66.0 410.0  1106.54  11.935    7.353e-05  3.41
SV  66.0 420.0  1097.90  11.935    8.096e-05  3.33
SV  66.0 430.0  1097.90  11.935    8.096e-05  3.33
SV  66.0 440.0  1097.90  11.935    8.096e-05  3.33
SV  66.0 450.0  1097.90  11.935    8.096e-05  3.33
SV  66.0 460.0  1097.90  11.935    8.096e-05  3.33
SV  66.0 470.0  1090.05  11.935    9.091e-05  3.27
SV  66.0 480.0  1090.05  11.935    9.091e-05  3.27
SV  66.0 490.0  1090.05  11.935    9.091e-05  3.27
SV  66.0 500.0  1090.05  11.935    9.091e-05  3.27
SV  66.0 510.0  1090.05  11.935    9.091e-05  3.27
SV  66.0 520.0  1082.47  11.935    9.479e-05  3.21
SV  66.0 530.0  1082.47  11.935    9.479e-05  3.21
SV  66.0 540.0  1082.47  11.935    9.479e-05  3.21
SV  66.0 550.0  1082.47  11.935    9.479e-05  3.21
SV  66.0 560.0  1082.47  11.935    9.479e-05  3.21
SV  66.0 570.0  1075.12  11.767    8.988e-05  3.15
SV  66.0 580.0  1075.12  11.767    8.988e-05  3.15
SV  66.0 590.0  1075.12  11.767    8.988e-05  3.15
SV  66.0 600.0  1075.12  11.767    8.988e-05  3.15
SV  66.0 610.0  1075.12  11.767    8.988e-05  3.15
SV  66.0 620.0  1068.03  11.767    9.377e-05  3.09
SV  66.0 630.0  1068.03  11.767    9.377e-05  3.09
SV  66.0 640.0  1068.03  11.767    9.377e-05  3.09
SV  66.0 650.0  1068.03  11.767    9.377e-05  3.09
SV  66.0 660.0  1068.03  11.767    9.377e-05  3.09
SV  66.0 670.0  1061.22  11.767    0.0001172  3.03
SV  66.0 680.0  1061.22  11.767    0.0001172  3.03
SV  66.0 690.0  1061.22  11.767    0.0001172  3.03
SV  66.0 700.0  1061.22  11.767    0.0001172  3.03
SV  66.0 710.0  1061.22  11.767    0.0001172  3.03
SV  66.0 720.0  1055.38  11.601    0.0001212  3.03
SV  66.0 730.0  1055.38  11.601    0.0001212  3.03
SV  66.0 740.0  1055.38  11.601    0.0001212  3.03
SV  66.0 750.0  1055.38  11.601    0.0001212  3.03
SV  66.0 760.0  1055.38  11.601    0.0001212  3.03
SV  66.0 770.0  1049.78  11.601    0.0001178  3.02
SV  66.0 780.0  1049.78  11.601    0.0001178  3.02
SV  66.0 790.0  1049.78  11.601    0.0001178  3.02
SV  66.0 800.0  1049.78  11.601    0.0001178  3.02
SV  67.0   0.0  1188.66  12.105    4.997e-05  4.09
SV  67.0  10.0  1188.66  12.105    4.997e-05  4.09
SV  67.0  20.0  1188.66  12.105    4.997e-05  4.09
SV  67.0  30.0  1183.30  12.105    5.692e-05  4.05
SV  67.0  40.0  1179.77  12.105    6.909e-05  4.04
SV  67.0  50.0  1179.77  12.105    6.909e-05  4.04
SV  67.0  60.0  1179.77  12.105    6.909e-05  4.04
SV  67.0  70.0  1179.77  12.105    6.909e-05  4.04
SV  67.0  80.0  1171.52  12.105    6.983e-05  4.01
SV  67.0  90.0  1171.52  12.105    6.983e-05  4.01
SV  67.0 100.0  1171.52  12.105    6.983e-05  4.01
SV  67.0 110.0  1171.52  12.105    6.983e-05  4.01
SV  67.0 120.0  1171.52  12.105    6.983e-05  4.01
SV  67.0 130.0  1163.30  11.935    6.978e-05  3.97
SV  67.0 140.0  1163.30  11.935    6.978e-05  3.97
SV  67.0 150.0  1163.30  11.935    6.978e-05  3.97
SV  67.0 160.0  1163.30  11.935    6.978e-05  3.97
SV  67.0 170.0  1154.61  11.935    7.056e-05  3.83
SV  67.0 180.0  1154.61  11.935    7.056e-05  3.83
SV  67.0 190.0  1154.61  11.935    7.056e-05  3.83
SV  67.0 200.0  1154.61  11.935    7.056e-05  3.83
SV  67.0 210.0  1154.61  11.935    7.056e-05  3.83
SV  67.0 220.0  1145.97  11.935    6.595e-05  3.69
SV  67.0 230.0  1145.97  11.935    6.595e-05  3.69
SV  67.0 240.0  1145.97  11.935    6.595e-05  3.69
SV  67.0 250.0  1145.97  11.935    6.595e-05  3.69
SV  67.0 260.0  1145.97  11.935    6.595e-05  3.69
SV  67.0 270.0  1136.54  11.935    7.356e-05  3.60
SV  67.0 280.0  1136.54  11.935    7.356e-05  3.60
SV  67.0 290.0  1136.54  11.935    7.356e-05  3.60
SV  67.0 300.0  1136.54  11.935    7.356e-05  3.60
SV  67.0 310.0  1136.54  11.935    7.356e-05  3.60
SV  67.0 320.0  1127.38  11.935    7.618e-05  3.52
SV  67.0 330.0  1127.38  11.935    7.618e-05  3.52
SV  67.0 340.0  1127.38  11.935    7.618e-05  3.52
SV  67.0 350.0  1127.38  11.935    7.618e-05  3.52
SV  67.0 360.0  1127.38  11.935    7.618e-05  3.52
SV  67.0 370.0  1118.48  11.935    7.891e-05  3.44
SV  67.0 380.0  1118.48  11.935    7.891e-05  3.44
SV  67.0 390.0  1118.48  11.935    7.891e-05  3.44
SV  67.0 400.0  1118.48  11.935    7.891e-05  3.44
SV  67.0 410.0  1118.48  11.935    7.891e-05  3.44
SV  67.0 420.0  1109.79  11.767    8.572e-05  3.36
SV  67.0 430.0  1109.79  11.767    8.572e-05  3.36
SV  67.0 440.0  1109.79  11.767    8.572e-05  3.36
SV  67.0 450.0  1109.79  11.767    8.572e-05  3.36
SV  67.0 460.0  1109.79  11.767    8.572e-05  3.36
SV  67.0 470.0  1101.88  11.767    8.239e-05  3.30
SV  67.0 480.0  1101.88  11.767    8.239e-05  3.30
SV  67.0 490.0  1101.88  11.767    8.239e-05  3.30
SV  67.0 500.0  1101.88  11.767    8.239e-05  3.30
SV  67.0 510.0  1101.88  11.767    8.239e-05  3.30
SV  67.0 520.0  1094.24  11.767    9.254e-05  3.24
SV  67.0 530.0  1094.24  11.767    9.254e-05  3.24
SV  67.0 540.0  1094.24  11.767    9.254e-05  3.24
SV  67.0 550.0  1094.24  11.767    9.254e-05  3.24
SV  67.0 560.0  1094.24  11.767    9.254e-05  3.24
SV  67.0 570.0  1086.88  11.767    9.649e-05  3.17
SV  67.0 580.0  1086.88  11.767    9.649e-05  3.17
SV  67.0 590.0  1086.88  11.767    9.649e-05  3.17
SV  67.0 600.0  1086.88  11.767    9.649e-05  3.17
SV  67.0 610.0  1086.88  11.767    9.649e-05  3.17
SV  67.0 620.0  1079.76  11.601    9.912e-05  3.12
SV  67.0 630.0  1079.76  11.601    9.912e-05  3.12
SV  67.0 640.0  1079.76  11.601    9.912e-05  3.12
SV  67.0 650.0  1079.76  11.601    9.912e-05  3.12
SV  67.0 660.0  1079.76  11.601    9.912e-05  3.12
SV  67.0 670.0  1072.87  11.601    0.0001058  3.06
SV  67.0 680.0  1072.87  11.601    0.0001058  3.06
SV  67.0 690.0  1072.87  11.601    0.0001058  3.06
SV  67.0 700.0  1072.87  11.601    0.0001058  3.06
SV  67.0 710.0  1072.87  11.601    0.0001058  3.06
SV  67.0 720.0  1066.98  11.601    0.0001201  3.06
SV  67.0 730.0  1066.98  11.601    0.0001201  3.06
SV  67.0 740.0  1066.98  11.601    0.0001201  3.06
SV  67.0 750.0  1066.98  11.601    0.0001201  3.06
SV  67.0 760.0  1066.98  11.601    0.0001201  3.06
SV  67.0 770.0  1061.35  11.437    0.0001239  3.05
SV  67.0 780.0  1061.35  11.437    0.0001239  3.05
SV  67.0 790.0  1061.35  11.437    0.0001239  3.05
SV  67.0 800.0  1061.35  11.437    0.0001239  3.05
SV  68.0   0.0  1200.67  11.935    4.552e-05  4.11
SV  68.0  10.0  1200.67  11.935    4.552e-05  4.11
SV  68.0  20.0  1200.67  11.935    4.552e-05  4.11
SV  68.0  30.0  1195.30  11.935    5.183e-05  4.07
SV  68.0  40.0  1191.76  11.935    6.282e-05  4.07
SV  68.0  50.0  1191.76  11.935    6.282e-05  4.07
SV  68.0  60.0  1191.76  11.935    6.282e-05  4.07
SV  68.0  70.0  1191.76  11.935    6.282e-05  4.07
SV  68.0  80.0  1183.47  11.935     6.84e-05  4.04
SV  68.0  90.0  1183.47  11.935     6.84e-05  4.04
SV  68.0 100.0  1183.47  11.935     6.84e-05  4.04
SV  68.0 110.0  1183.47  11.935     6.84e-05  4.04
SV  68.0 120.0  1183.47  11.935     6.84e-05  4.04
SV  68.0 130.0  1175.23  11.935    6.914e-05  4.00
SV  68.0 140.0  1175.23  11.935    6.914e-05  4.00
SV  68.0 150.0  1175.23  11.935    6.914e-05  4.00
SV  68.0 160.0  1175.23  11.935    6.914e-05  4.00
SV  68.0 170.0  1166.55  11.935    6.991e-05  3.86
SV  68.0 180.0  1166.55  11.935    6.991e-05  3.86
SV  68.0 190.0  1166.55  11.935    6.991e-05  3.86
SV  68.0 200.0  1166.55  11.935    6.991e-05  3.86
SV  68.0 210.0  1166.55  11.935    6.991e-05  3.86
SV  68.0 220.0  1157.89  11.767    6.998e-05  3.72
SV  68.0 230.0  1157.89  11.767    6.998e-05  3.72
SV  68.0 240.0  1157.89  11.767    6.998e-05  3.72
SV  68.0 250.0  1157.89  11.767    6.998e-05  3.72
SV  68.0 260.0  1157.89  11.767    6.998e-05  3.72
SV  68.0 270.0  1148.41  11.767    7.243e-05  3.63
SV  68.0 280.0  1148.41  11.767    7.243e-05  3.63
SV  68.0 290.0  1148.41  11.767    7.243e-05  3.63
SV  68.0 300.0  1148.41  11.767    7.243e-05  3.63
SV  68.0 310.0  1148.41  11.767    7.243e-05  3.63
SV  68.0 320.0  1139.20  11.767    6.919e-05  3.55
SV  68.0 330.0  1139.20  11.767    6.919e-05  3.55
SV  68.0 340.0  1139.20  11.767    6.919e-05  3.55
SV  68.0 350.0  1139.20  11.767    6.919e-05  3.55
SV  68.0 360.0  1139.20  11.767    6.919e-05  3.55
SV  68.0 370.0  1130.25  11.767    7.722e-05  3.46
SV  68.0 380.0  1130.25  11.767    7.722e-05  3.46
SV  68.0 390.0  1130.25  11.767    7.722e-05  3.46
SV  68.0 400.0  1130.25  11.767    7.722e-05  3.46
SV  68.0 410.0  1130.25  11.767    7.722e-05  3.46
SV  68.0 420.0  1121.56  11.767    8.493e-05  3.39
SV  68.0 430.0  1121.56  11.767    8.493e-05  3.39
SV  68.0 440.0  1121.56  11.767    8.493e-05  3.39
SV  68.0 450.0  1121.56  11.767    8.493e-05  3.39
SV  68.0 460.0  1121.56  11.767    8.493e-05  3.39
SV  68.0 470.0  1113.63  11.601    8.726e-05  3.33
SV  68.0 480.0  1113.63  11.601    8.726e-05  3.33
SV  68.0 490.0  1113.63  11.601    8.726e-05  3.33
SV  68.0 500.0  1113.63  11.601    8.726e-05  3.33
SV  68.0 510.0  1113.63  11.601    8.726e-05  3.33
SV  68.0 520.0  1105.93  11.601    8.389e-05  3.27
SV  68.0 530.0  1105.93  11.601    8.389e-05  3.27
SV  68.0 540.0  1105.93  11.601    8.389e-05  3.27
SV  68.0 550.0  1105.93  11.601    8.389e-05  3.27
SV  68.0 560.0  1105.93  11.601    8.389e-05  3.27
SV  68.0 570.0  1098.51  11.601    9.421e-05  3.21
SV  68.0 580.0  1098.51  11.601    9.421e-05  3.21
SV  68.0 590.0  1098.51  11.601    9.421e-05  3.21
SV  68.0 600.0  1098.51  11.601    9.421e-05  3.21
SV  68.0 610.0  1098.51  11.601    9.421e-05  3.21
SV  68.0 620.0  1091.36  11.601    9.823e-05  3.15
SV  68.0 630.0  1091.36  11.601    9.823e-05  3.15
SV  68.0 640.0  1091.36  11.601    9.823e-05  3.15
SV  68.0 650.0  1091.36  11.601    9.823e-05  3.15
SV  68.0 660.0  1091.36  11.601    9.823e-05  3.15
SV  68.0 670.0  1084.45  11.437    0.0001116  3.10
SV  68.0 680.0  1084.45  11.437    0.0001116  3.10
SV  68.0 690.0  1084.45  11.437    0.0001116  3.10
SV  68.0 700.0  1084.45  11.437    0.0001116  3.10
SV  68.0 710.0  1084.45  11.437    0.0001116  3.10
SV  68.0 720.0  1078.47  11.437    0.0001085  3.09
SV  68.0 730.0  1078.47  11.437    0.0001085  3.09
SV  68.0 740.0  1078.47  11.437    0.0001085  3.09
SV  68.0 750.0  1078.47  11.437    0.0001085  3.09
SV  68.0 760.0  1078.47  11.437    0.0001085  3.09
SV  68.0 770.0  1072.79  11.437    0.0001228  3.08
SV  68.0 780.0  1072.79  11.437    0.0001228  3.08
SV  68.0 790.0  1072.79  11.437    0.0001228  3.08
SV  68.0 800.0  1072.79  11.437    0.0001228  3.08
SV  69.0   0.0  1212.59  11.767    4.842e-05  4.14
SV  69.0  10.0  1212.59  11.767    4.842e-05  4.14
SV  69.0  20.0  1212.59  11.767    4.842e-05  4.14
SV  69.0  30.0  1207.21  11.767    5.509e-05  4.10
SV  69.0  40.0  1203.66  11.767    6.669e-05  4.09
SV  69.0  50.0  1203.66  11.767    6.669e-05  4.09
SV  69.0  60.0  1203.66  11.767    6.669e-05  4.09
SV  69.0  70.0  1203.66  11.767    6.669e-05  4.09
SV  69.0  80.0  1195.34  11.767     6.74e-05  4.07
SV  69.0  90.0  1195.34  11.767     6.74e-05  4.07
SV  69.0 100.0  1195.34  11.767     6.74e-05  4.07
SV  69.0 110.0  1195.34  11.767     6.74e-05  4.07
SV  69.0 120.0  1195.34  11.767     6.74e-05  4.07
SV  69.0 130.0  1187.06  11.767    6.286e-05  4.03
SV  69.0 140.0  1187.06  11.767    6.286e-05  4.03
SV  69.0 150.0  1187.06  11.767    6.286e-05  4.03
SV  69.0 160.0  1187.06  11.767    6.286e-05  4.03
SV  69.0 170.0  1178.34  11.767    6.849e-05  3.88
SV  69.0 180.0  1178.34  11.767    6.849e-05  3.88
SV  69.0 190.0  1178.34  11.767    6.849e-05  3.88
SV  69.0 200.0  1178.34  11.767    6.849e-05  3.88
SV  69.0 210.0  1178.34  11.767    6.849e-05  3.88
SV  69.0 220.0  1169.66  11.767    6.935e-05  3.74
SV  69.0 230.0  1169.66  11.767    6.935e-05  3.74
SV  69.0 240.0  1169.66  11.767    6.935e-05  3.74
SV  69.0 250.0  1169.66  11.767    6.935e-05  3.74
SV  69.0 260.0  1169.66  11.767    6.935e-05  3.74
SV  69.0 270.0  1160.18  11.767    7.177e-05  3.66
SV  69.0 280.0  1160.18  11.767    7.177e-05  3.66
SV  69.0 290.0  1160.18  11.767    7.177e-05  3.66
SV  69.0 300.0  1160.18  11.767    7.177e-05  3.66
SV  69.0 310.0  1160.18  11.767    7.177e-05  3.66
SV  69.0 320.0  1150.94  11.601    7.343e-05  3.57
SV  69.0 330.0  1150.94  11.601    7.343e-05  3.57
SV  69.0 340.0  1150.94  11.601    7.343e-05  3.57
SV  69.0 350.0  1150.94  11.601    7.343e-05  3.57
SV  69.0 360.0  1150.94  11.601    7.343e-05  3.57
SV  69.0 370.0  1141.94  11.601    7.016e-05  3.49
SV  69.0 380.0  1141.94  11.601    7.016e-05  3.49
SV  69.0 390.0  1141.94  11.601    7.016e-05  3.49
SV  69.0 400.0  1141.94  11.601    7.016e-05  3.49
